210: 16 solutions found
(3, 9, 1, 6, 8, 5, 4, 7, 2)
(3, 9, 1, 6, 8, 5, 7, 4, 2)
(4, 8, 1, 7, 9, 2, 5, 6, 3)
(4, 8, 1, 7, 9, 2, 6, 5, 3)
(4, 9, 1, 5, 7, 3, 6, 8, 2)
(4, 9, 1, 5, 7, 3, 8, 6, 2)
(5, 9, 1, 4, 7, 3, 6, 8, 2)
(5, 9, 1, 4, 7, 3, 8, 6, 2)
(5, 9, 1, 7, 8, 2, 4, 6, 3)
(5, 9, 1, 7, 8, 2, 6, 4, 3)
(6, 9, 1, 3, 8, 5, 4, 7, 2)
(6, 9, 1, 3, 8, 5, 7, 4, 2)
(7, 8, 1, 4, 9, 2, 5, 6, 3)
(7, 8, 1, 4, 9, 2, 6, 5, 3)
(7, 9, 1, 5, 8, 2, 4, 6, 3)
(7, 9, 1, 5, 8, 2, 6, 4, 3)
